Training model 1/3
Epoch:71/80 Batch:59/106 Train Loss:0.1546
Epoch:71/80 Batch:60/106 Train Loss:0.2168
Epoch:71/80 Batch:61/106 Train Loss:0.3071
Epoch:71/80 Batch:62/106 Train Loss:0.1874
Epoch:71/80 Batch:63/106 Train Loss:0.2074
Epoch:71/80 Batch:64/106 Train Loss:0.1581
Epoch:71/80 Batch:65/106 Train Loss:0.2649
Epoch:71/80 Batch:66/106 Train Loss:0.2051
Epoch:71/80 Batch:67/106 Train Loss:0.1250
Epoch:71/80 Batch:68/106 Train Loss:0.0938
Epoch:71/80 Batch:69/106 Train Loss:0.1158
Epoch:71/80 Batch:70/106 Train Loss:0.1889
Epoch:71/80 Batch:71/106 Train Loss:0.2653
Epoch:71/80 Batch:72/106 Train Loss:0.1666
Epoch:71/80 Batch:73/106 Train Loss:0.1518
Epoch:71/80 Batch:74/106 Train Loss:0.1018
Epoch:71/80 Batch:75/106 Train Loss:0.2260
Epoch:71/80 Batch:76/106 Train Loss:0.2408
Epoch:71/80 Batch:77/106 Train Loss:0.1649
Epoch:71/80 Batch:78/106 Train Loss:0.3625
Epoch:71/80 Batch:79/106 Train Loss:0.1907
Epoch:71/80 Batch:80/106 Train Loss:0.1163
Epoch:71/80 Batch:81/106 Train Loss:0.2084
Epoch:71/80 Batch:82/106 Train Loss:0.2744
Epoch:71/80 Batch:83/106 Train Loss:0.1686
Epoch:71/80 Batch:84/106 Train Loss:0.2067
Epoch:71/80 Batch:85/106 Train Loss:0.1924
Epoch:71/80 Batch:86/106 Train Loss:0.1782
Epoch:71/80 Batch:87/106 Train Loss:0.2484
Epoch:71/80 Batch:88/106 Train Loss:0.2854
Epoch:71/80 Batch:89/106 Train Loss:0.1653
Epoch:71/80 Batch:90/106 Train Loss:0.1871
Epoch:71/80 Batch:91/106 Train Loss:0.1370
Epoch:71/80 Batch:92/106 Train Loss:0.2609
Epoch:71/80 Batch:93/106 Train Loss:0.2070
Epoch:71/80 Batch:94/106 Train Loss:0.2015
Epoch:71/80 Batch:95/106 Train Loss:0.1140
Epoch:71/80 Batch:96/106 Train Loss:0.2810
Epoch:71/80 Batch:97/106 Train Loss:0.1333
Epoch:71/80 Batch:98/106 Train Loss:0.3111
Epoch:71/80 Batch:99/106 Train Loss:0.2782
Epoch:71/80 Batch:100/106 Train Loss:0.1143
Epoch:71/80 Batch:101/106 Train Loss:0.1056
Epoch:71/80 Batch:102/106 Train Loss:0.1881
Epoch:71/80 Batch:103/106 Train Loss:0.0756
Epoch:71/80 Batch:104/106 Train Loss:0.1216
Epoch:71/80 Batch:105/106 Train Loss:0.1965
Epoch:71/80 Batch:106/106 Train Loss:1.8734
Epoch:72/80 Batch:1/106 Train Loss:0.2763
Epoch:72/80 Batch:2/106 Train Loss:0.1363
Epoch:72/80 Batch:3/106 Train Loss:0.2899
Epoch:72/80 Batch:4/106 Train Loss:0.1960
Epoch:72/80 Batch:5/106 Train Loss:0.2037
Epoch:72/80 Batch:6/106 Train Loss:0.0731
Epoch:72/80 Batch:7/106 Train Loss:0.1509
Epoch:72/80 Batch:8/106 Train Loss:0.2903
Epoch:72/80 Batch:9/106 Train Loss:0.2645
Epoch:72/80 Batch:10/106 Train Loss:0.1420
Epoch:72/80 Batch:11/106 Train Loss:0.2037
Epoch:72/80 Batch:12/106 Train Loss:0.2254
Epoch:72/80 Batch:13/106 Train Loss:0.2694
Epoch:72/80 Batch:14/106 Train Loss:0.0594
Epoch:72/80 Batch:15/106 Train Loss:0.1194
Epoch:72/80 Batch:16/106 Train Loss:0.2912
Epoch:72/80 Batch:17/106 Train Loss:0.3130
Epoch:72/80 Batch:18/106 Train Loss:0.1951
Epoch:72/80 Batch:19/106 Train Loss:0.2696
Epoch:72/80 Batch:20/106 Train Loss:0.2558
Epoch:72/80 Batch:21/106 Train Loss:0.0638
Epoch:72/80 Batch:22/106 Train Loss:0.2658
Epoch:72/80 Batch:23/106 Train Loss:0.1366
Epoch:72/80 Batch:24/106 Train Loss:0.2742
Epoch:72/80 Batch:25/106 Train Loss:0.0952
Epoch:72/80 Batch:26/106 Train Loss:0.3572
Epoch:72/80 Batch:27/106 Train Loss:0.1954
Epoch:72/80 Batch:28/106 Train Loss:0.1924
Epoch:72/80 Batch:29/106 Train Loss:0.1236
Epoch:72/80 Batch:30/106 Train Loss:0.1230
Epoch:72/80 Batch:31/106 Train Loss:0.2625
Epoch:72/80 Batch:32/106 Train Loss:0.2850
Epoch:72/80 Batch:33/106 Train Loss:0.2578
Epoch:72/80 Batch:34/106 Train Loss:0.0761
Epoch:72/80 Batch:35/106 Train Loss:0.1601
Epoch:72/80 Batch:36/106 Train Loss:0.1466
Epoch:72/80 Batch:37/106 Train Loss:0.0789
Epoch:72/80 Batch:38/106 Train Loss:0.0856
Epoch:72/80 Batch:39/106 Train Loss:0.2922
Epoch:72/80 Batch:40/106 Train Loss:0.2232
Epoch:72/80 Batch:41/106 Train Loss:0.1962
Epoch:72/80 Batch:42/106 Train Loss:0.2128
Epoch:72/80 Batch:43/106 Train Loss:0.1412
Epoch:72/80 Batch:44/106 Train Loss:0.1159
Epoch:72/80 Batch:45/106 Train Loss:0.1487
Epoch:72/80 Batch:46/106 Train Loss:0.1068
Epoch:72/80 Batch:47/106 Train Loss:0.1549
Epoch:72/80 Batch:48/106 Train Loss:0.1819
Epoch:72/80 Batch:49/106 Train Loss:0.2134
Epoch:72/80 Batch:50/106 Train Loss:0.1150
Epoch:72/80 Batch:51/106 Train Loss:0.1832
Epoch:72/80 Batch:52/106 Train Loss:0.1836
Epoch:72/80 Batch:53/106 Train Loss:0.2027
Epoch:72/80 Batch:54/106 Train Loss:0.2183
Epoch:72/80 Batch:55/106 Train Loss:0.1601
Epoch:72/80 Batch:56/106 Train Loss:0.1298
Epoch:72/80 Batch:57/106 Train Loss:0.0803
Epoch:72/80 Batch:58/106 Train Loss:0.2522
Epoch:72/80 Batch:59/106 Train Loss:0.2404
Epoch:72/80 Batch:60/106 Train Loss:0.1949
Epoch:72/80 Batch:61/106 Train Loss:0.3049
Epoch:72/80 Batch:62/106 Train Loss:0.1175
Epoch:72/80 Batch:63/106 Train Loss:0.1829
Epoch:72/80 Batch:64/106 Train Loss:0.2370
Epoch:72/80 Batch:65/106 Train Loss:0.1202
Epoch:72/80 Batch:66/106 Train Loss:0.0900
Epoch:72/80 Batch:67/106 Train Loss:0.1409
Epoch:72/80 Batch:68/106 Train Loss:0.2259
Epoch:72/80 Batch:69/106 Train Loss:0.1262
Epoch:72/80 Batch:70/106 Train Loss:0.3379
Epoch:72/80 Batch:71/106 Train Loss:0.2017
Epoch:72/80 Batch:72/106 Train Loss:0.2438
Epoch:72/80 Batch:73/106 Train Loss:0.1420
Epoch:72/80 Batch:74/106 Train Loss:0.1840
Epoch:72/80 Batch:75/106 Train Loss:0.3158
Epoch:72/80 Batch:76/106 Train Loss:0.1144
Epoch:72/80 Batch:77/106 Train Loss:0.1999
Epoch:72/80 Batch:78/106 Train Loss:0.1424
Epoch:72/80 Batch:79/106 Train Loss:0.1986
Epoch:72/80 Batch:80/106 Train Loss:0.0817
Epoch:72/80 Batch:81/106 Train Loss:0.1897
Epoch:72/80 Batch:82/106 Train Loss:0.2491
Epoch:72/80 Batch:83/106 Train Loss:0.1812
Epoch:72/80 Batch:84/106 Train Loss:0.1796
Epoch:72/80 Batch:85/106 Train Loss:0.1279
Epoch:72/80 Batch:86/106 Train Loss:0.2378
Epoch:72/80 Batch:87/106 Train Loss:0.1520
Epoch:72/80 Batch:88/106 Train Loss:0.1493
Epoch:72/80 Batch:89/106 Train Loss:0.2454
Epoch:72/80 Batch:90/106 Train Loss:0.0613
Epoch:72/80 Batch:91/106 Train Loss:0.1145
Epoch:72/80 Batch:92/106 Train Loss:0.1948
Epoch:72/80 Batch:93/106 Train Loss:0.2709
Epoch:72/80 Batch:94/106 Train Loss:0.1289
Epoch:72/80 Batch:95/106 Train Loss:0.1987
Epoch:72/80 Batch:96/106 Train Loss:0.1475
Epoch:72/80 Batch:97/106 Train Loss:0.1331
Epoch:72/80 Batch:98/106 Train Loss:0.1296
Epoch:72/80 Batch:99/106 Train Loss:0.1033
Epoch:72/80 Batch:100/106 Train Loss:0.2491
Epoch:72/80 Batch:101/106 Train Loss:0.2432
Epoch:72/80 Batch:102/106 Train Loss:0.0925
Epoch:72/80 Batch:103/106 Train Loss:0.1527
Epoch:72/80 Batch:104/106 Train Loss:0.2097
Epoch:72/80 Batch:105/106 Train Loss:0.3288
Epoch:72/80 Batch:106/106 Train Loss:3.6137
Epoch:73/80 Batch:1/106 Train Loss:0.0994
Epoch:73/80 Batch:2/106 Train Loss:0.0858
Epoch:73/80 Batch:3/106 Train Loss:0.1581
Epoch:73/80 Batch:4/106 Train Loss:0.1651
Epoch:73/80 Batch:5/106 Train Loss:0.2177
Epoch:73/80 Batch:6/106 Train Loss:0.2349
Epoch:73/80 Batch:7/106 Train Loss:0.1457
Epoch:73/80 Batch:8/106 Train Loss:0.2074
Epoch:73/80 Batch:9/106 Train Loss:0.2249
Epoch:73/80 Batch:10/106 Train Loss:0.1925
Epoch:73/80 Batch:11/106 Train Loss:0.4868
Epoch:73/80 Batch:12/106 Train Loss:0.2367
Epoch:73/80 Batch:13/106 Train Loss:0.2238
Epoch:73/80 Batch:14/106 Train Loss:0.2037
Epoch:73/80 Batch:15/106 Train Loss:0.2620
Epoch:73/80 Batch:16/106 Train Loss:0.1749
Epoch:73/80 Batch:17/106 Train Loss:0.2520
Epoch:73/80 Batch:18/106 Train Loss:0.1557
Epoch:73/80 Batch:19/106 Train Loss:0.1735
Epoch:73/80 Batch:20/106 Train Loss:0.1036
Epoch:73/80 Batch:21/106 Train Loss:0.2764
Epoch:73/80 Batch:22/106 Train Loss:0.1601
Epoch:73/80 Batch:23/106 Train Loss:0.2604
Epoch:73/80 Batch:24/106 Train Loss:0.1325
Epoch:73/80 Batch:25/106 Train Loss:0.2583
Epoch:73/80 Batch:26/106 Train Loss:0.1734
Epoch:73/80 Batch:27/106 Train Loss:0.1452
Epoch:73/80 Batch:28/106 Train Loss:0.2220
Epoch:73/80 Batch:29/106 Train Loss:0.3040
Epoch:73/80 Batch:30/106 Train Loss:0.2492
Epoch:73/80 Batch:31/106 Train Loss:0.1020
Epoch:73/80 Batch:32/106 Train Loss:0.1644
Epoch:73/80 Batch:33/106 Train Loss:0.0684
Epoch:73/80 Batch:34/106 Train Loss:0.1535
Epoch:73/80 Batch:35/106 Train Loss:0.1356
Epoch:73/80 Batch:36/106 Train Loss:0.1966
Epoch:73/80 Batch:37/106 Train Loss:0.2420
Epoch:73/80 Batch:38/106 Train Loss:0.1303
Epoch:73/80 Batch:39/106 Train Loss:0.2751
Epoch:73/80 Batch:40/106 Train Loss:0.1513
Epoch:73/80 Batch:41/106 Train Loss:0.1498
Epoch:73/80 Batch:42/106 Train Loss:0.2685
Epoch:73/80 Batch:43/106 Train Loss:0.2226
Epoch:73/80 Batch:44/106 Train Loss:0.2045
Epoch:73/80 Batch:45/106 Train Loss:0.3074
Epoch:73/80 Batch:46/106 Train Loss:0.1092
Epoch:73/80 Batch:47/106 Train Loss:0.0507
Epoch:73/80 Batch:48/106 Train Loss:0.2568
Epoch:73/80 Batch:49/106 Train Loss:0.1133
Epoch:73/80 Batch:50/106 Train Loss:0.1628
Epoch:73/80 Batch:51/106 Train Loss:0.1601
Epoch:73/80 Batch:52/106 Train Loss:0.2475
Epoch:73/80 Batch:53/106 Train Loss:0.2367
Epoch:73/80 Batch:54/106 Train Loss:0.2775
Epoch:73/80 Batch:55/106 Train Loss:0.0505
Epoch:73/80 Batch:56/106 Train Loss:0.1763
Epoch:73/80 Batch:57/106 Train Loss:0.1622
Epoch:73/80 Batch:58/106 Train Loss:0.1330
Epoch:73/80 Batch:59/106 Train Loss:0.1645
Epoch:73/80 Batch:60/106 Train Loss:0.3245
Epoch:73/80 Batch:61/106 Train Loss:0.1590
Epoch:73/80 Batch:62/106 Train Loss:0.1960
Epoch:73/80 Batch:63/106 Train Loss:0.2523
Epoch:73/80 Batch:64/106 Train Loss:0.2201
Epoch:73/80 Batch:65/106 Train Loss:0.1914
Epoch:73/80 Batch:66/106 Train Loss:0.5125
Epoch:73/80 Batch:67/106 Train Loss:0.1914
Epoch:73/80 Batch:68/106 Train Loss:0.2351
Epoch:73/80 Batch:69/106 Train Loss:0.3843
Epoch:73/80 Batch:70/106 Train Loss:0.1689
Epoch:73/80 Batch:71/106 Train Loss:0.1527
Epoch:73/80 Batch:72/106 Train Loss:0.2177
Epoch:73/80 Batch:73/106 Train Loss:0.1302
Epoch:73/80 Batch:74/106 Train Loss:0.1911
Epoch:73/80 Batch:75/106 Train Loss:0.2017
Epoch:73/80 Batch:76/106 Train Loss:0.3540
Epoch:73/80 Batch:77/106 Train Loss:0.3458
Epoch:73/80 Batch:78/106 Train Loss:0.2384
Epoch:73/80 Batch:79/106 Train Loss:0.1998
Epoch:73/80 Batch:80/106 Train Loss:0.1573
Epoch:73/80 Batch:81/106 Train Loss:0.5210
Epoch:73/80 Batch:82/106 Train Loss:0.0579
Epoch:73/80 Batch:83/106 Train Loss:0.1447
Epoch:73/80 Batch:84/106 Train Loss:0.1317
Epoch:73/80 Batch:85/106 Train Loss:0.2278
Epoch:73/80 Batch:86/106 Train Loss:0.2315
Epoch:73/80 Batch:87/106 Train Loss:0.3264
Epoch:73/80 Batch:88/106 Train Loss:0.1765
Epoch:73/80 Batch:89/106 Train Loss:0.1882
Epoch:73/80 Batch:90/106 Train Loss:0.0613
Epoch:73/80 Batch:91/106 Train Loss:0.1628
Epoch:73/80 Batch:92/106 Train Loss:0.0800
Epoch:73/80 Batch:93/106 Train Loss:0.2528
Epoch:73/80 Batch:94/106 Train Loss:0.2446
Epoch:73/80 Batch:95/106 Train Loss:0.1793
Epoch:73/80 Batch:96/106 Train Loss:0.0488
Epoch:73/80 Batch:97/106 Train Loss:0.1554
Epoch:73/80 Batch:98/106 Train Loss:0.1757
Epoch:73/80 Batch:99/106 Train Loss:0.1721
Epoch:73/80 Batch:100/106 Train Loss:0.1791
Epoch:73/80 Batch:101/106 Train Loss:0.1700
Epoch:73/80 Batch:102/106 Train Loss:0.0766
Epoch:73/80 Batch:103/106 Train Loss:0.1432
Epoch:73/80 Batch:104/106 Train Loss:0.2093
Epoch:73/80 Batch:105/106 Train Loss:0.1219
Epoch:73/80 Batch:106/106 Train Loss:2.3209
Epoch:74/80 Batch:1/106 Train Loss:0.1797
Epoch:74/80 Batch:2/106 Train Loss:0.1570
Epoch:74/80 Batch:3/106 Train Loss:0.1330
Epoch:74/80 Batch:4/106 Train Loss:0.1843
Epoch:74/80 Batch:5/106 Train Loss:0.1663
Epoch:74/80 Batch:6/106 Train Loss:0.2479
Epoch:74/80 Batch:7/106 Train Loss:0.2980
Epoch:74/80 Batch:8/106 Train Loss:0.3291
Epoch:74/80 Batch:9/106 Train Loss:0.3125
Epoch:74/80 Batch:10/106 Train Loss:0.1794
Epoch:74/80 Batch:11/106 Train Loss:0.0783
Epoch:74/80 Batch:12/106 Train Loss:0.1569
Epoch:74/80 Batch:13/106 Train Loss:0.2095
Epoch:74/80 Batch:14/106 Train Loss:0.3257
Epoch:74/80 Batch:15/106 Train Loss:0.2072
Epoch:74/80 Batch:16/106 Train Loss:0.1670
Epoch:74/80 Batch:17/106 Train Loss:0.2237
Epoch:74/80 Batch:18/106 Train Loss:0.2142
Epoch:74/80 Batch:19/106 Train Loss:0.2387
Epoch:74/80 Batch:20/106 Train Loss:0.2333
Epoch:74/80 Batch:21/106 Train Loss:0.1786
Epoch:74/80 Batch:22/106 Train Loss:0.0949
Epoch:74/80 Batch:23/106 Train Loss:0.1998
Epoch:74/80 Batch:24/106 Train Loss:0.2311
Epoch:74/80 Batch:25/106 Train Loss:0.2587
Epoch:74/80 Batch:26/106 Train Loss:0.1859
Epoch:74/80 Batch:27/106 Train Loss:0.1756
Epoch:74/80 Batch:28/106 Train Loss:0.1358
Epoch:74/80 Batch:29/106 Train Loss:0.1363
Epoch:74/80 Batch:30/106 Train Loss:0.2340
Epoch:74/80 Batch:31/106 Train Loss:0.2441
Epoch:74/80 Batch:32/106 Train Loss:0.1279
Epoch:74/80 Batch:33/106 Train Loss:0.0874
Epoch:74/80 Batch:34/106 Train Loss:0.1550
Epoch:74/80 Batch:35/106 Train Loss:0.1559
Epoch:74/80 Batch:36/106 Train Loss:0.2240
Epoch:74/80 Batch:37/106 Train Loss:0.2452
Epoch:74/80 Batch:38/106 Train Loss:0.2501
Epoch:74/80 Batch:39/106 Train Loss:0.2997
Epoch:74/80 Batch:40/106 Train Loss:0.1714
Epoch:74/80 Batch:41/106 Train Loss:0.1763
Epoch:74/80 Batch:42/106 Train Loss:0.2664
Epoch:74/80 Batch:43/106 Train Loss:0.3108
Epoch:74/80 Batch:44/106 Train Loss:0.1428
Epoch:74/80 Batch:45/106 Train Loss:0.0537
Epoch:74/80 Batch:46/106 Train Loss:0.1482
Epoch:74/80 Batch:47/106 Train Loss:0.0603
Epoch:74/80 Batch:48/106 Train Loss:0.2529
Epoch:74/80 Batch:49/106 Train Loss:0.1796
Epoch:74/80 Batch:50/106 Train Loss:0.1486
Epoch:74/80 Batch:51/106 Train Loss:0.1135
Epoch:74/80 Batch:52/106 Train Loss:0.1205
Epoch:74/80 Batch:53/106 Train Loss:0.1406
Epoch:74/80 Batch:54/106 Train Loss:0.1277
Epoch:74/80 Batch:55/106 Train Loss:0.0964
Epoch:74/80 Batch:56/106 Train Loss:0.0941
Epoch:74/80 Batch:57/106 Train Loss:0.1213
Epoch:74/80 Batch:58/106 Train Loss:0.1429
Epoch:74/80 Batch:59/106 Train Loss:0.1322
Epoch:74/80 Batch:60/106 Train Loss:0.1743
Epoch:74/80 Batch:61/106 Train Loss:0.1091
Epoch:74/80 Batch:62/106 Train Loss:0.2525
Epoch:74/80 Batch:63/106 Train Loss:0.2275
Epoch:74/80 Batch:64/106 Train Loss:0.1739
Epoch:74/80 Batch:65/106 Train Loss:0.0959
Epoch:74/80 Batch:66/106 Train Loss:0.2595
Epoch:74/80 Batch:67/106 Train Loss:0.2839
Epoch:74/80 Batch:68/106 Train Loss:0.1720
Epoch:74/80 Batch:69/106 Train Loss:0.1142
Epoch:74/80 Batch:70/106 Train Loss:0.2559
Epoch:74/80 Batch:71/106 Train Loss:0.1385
Epoch:74/80 Batch:72/106 Train Loss:0.1274
Epoch:74/80 Batch:73/106 Train Loss:0.3358
Epoch:74/80 Batch:74/106 Train Loss:0.1636
Epoch:74/80 Batch:75/106 Train Loss:0.2290
Epoch:74/80 Batch:76/106 Train Loss:0.1086
Epoch:74/80 Batch:77/106 Train Loss:0.0513
Epoch:74/80 Batch:78/106 Train Loss:0.2006
Epoch:74/80 Batch:79/106 Train Loss:0.1507
Epoch:74/80 Batch:80/106 Train Loss:0.1026
Epoch:74/80 Batch:81/106 Train Loss:0.1323
Epoch:74/80 Batch:82/106 Train Loss:0.1176
Epoch:74/80 Batch:83/106 Train Loss:0.3225
Epoch:74/80 Batch:84/106 Train Loss:0.1548
Epoch:74/80 Batch:85/106 Train Loss:0.0978
Epoch:74/80 Batch:86/106 Train Loss:0.1092
Epoch:74/80 Batch:87/106 Train Loss:0.2542
Epoch:74/80 Batch:88/106 Train Loss:0.1324
Epoch:74/80 Batch:89/106 Train Loss:0.1304
Epoch:74/80 Batch:90/106 Train Loss:0.1893
Epoch:74/80 Batch:91/106 Train Loss:0.1753
Epoch:74/80 Batch:92/106 Train Loss:0.1359
Epoch:74/80 Batch:93/106 Train Loss:0.0906
Epoch:74/80 Batch:94/106 Train Loss:0.2529
Epoch:74/80 Batch:95/106 Train Loss:0.1306
Epoch:74/80 Batch:96/106 Train Loss:0.2015
Epoch:74/80 Batch:97/106 Train Loss:0.1771
Epoch:74/80 Batch:98/106 Train Loss:0.2241
Epoch:74/80 Batch:99/106 Train Loss:0.2027
Epoch:74/80 Batch:100/106 Train Loss:0.1674
Epoch:74/80 Batch:101/106 Train Loss:0.1516
Epoch:74/80 Batch:102/106 Train Loss:0.1574
Epoch:74/80 Batch:103/106 Train Loss:0.1018
Epoch:74/80 Batch:104/106 Train Loss:0.0807
Epoch:74/80 Batch:105/106 Train Loss:0.0728
Epoch:74/80 Batch:106/106 Train Loss:2.2142
Epoch:75/80 Batch:1/106 Train Loss:0.1865
Epoch:75/80 Batch:2/106 Train Loss:0.1894
Epoch:75/80 Batch:3/106 Train Loss:0.1538
Epoch:75/80 Batch:4/106 Train Loss:0.3225
Epoch:75/80 Batch:5/106 Train Loss:0.1418
Epoch:75/80 Batch:6/106 Train Loss:0.2317
Epoch:75/80 Batch:7/106 Train Loss:0.1321
Epoch:75/80 Batch:8/106 Train Loss:0.2689
Epoch:75/80 Batch:9/106 Train Loss:0.2413
Epoch:75/80 Batch:10/106 Train Loss:0.1687
Epoch:75/80 Batch:11/106 Train Loss:0.3284
Epoch:75/80 Batch:12/106 Train Loss:0.2076
Epoch:75/80 Batch:13/106 Train Loss:0.3003
Epoch:75/80 Batch:14/106 Train Loss:0.2050
Epoch:75/80 Batch:15/106 Train Loss:0.1495
Epoch:75/80 Batch:16/106 Train Loss:0.3078
Epoch:75/80 Batch:17/106 Train Loss:0.1587
Epoch:75/80 Batch:18/106 Train Loss:0.1173
Epoch:75/80 Batch:19/106 Train Loss:0.1911
Epoch:75/80 Batch:20/106 Train Loss:0.2165
Epoch:75/80 Batch:21/106 Train Loss:0.1333
Epoch:75/80 Batch:22/106 Train Loss:0.2810
Epoch:75/80 Batch:23/106 Train Loss:0.1627
Epoch:75/80 Batch:24/106 Train Loss:0.1934
Epoch:75/80 Batch:25/106 Train Loss:0.1443
Epoch:75/80 Batch:26/106 Train Loss:0.1772
Epoch:75/80 Batch:27/106 Train Loss:0.1657
Epoch:75/80 Batch:28/106 Train Loss:0.1901
Epoch:75/80 Batch:29/106 Train Loss:0.2832
Epoch:75/80 Batch:30/106 Train Loss:0.2778
Epoch:75/80 Batch:31/106 Train Loss:0.2329
Epoch:75/80 Batch:32/106 Train Loss:0.1572
Epoch:75/80 Batch:33/106 Train Loss:0.2659
Epoch:75/80 Batch:34/106 Train Loss:0.1591
Epoch:75/80 Batch:35/106 Train Loss:0.1918
Epoch:75/80 Batch:36/106 Train Loss:0.1869
Epoch:75/80 Batch:37/106 Train Loss:0.2726
Epoch:75/80 Batch:38/106 Train Loss:0.1098
Epoch:75/80 Batch:39/106 Train Loss:0.2887
Epoch:75/80 Batch:40/106 Train Loss:0.2399
Epoch:75/80 Batch:41/106 Train Loss:0.0982
Epoch:75/80 Batch:42/106 Train Loss:0.0868
Epoch:75/80 Batch:43/106 Train Loss:0.1325
Epoch:75/80 Batch:44/106 Train Loss:0.1753
Epoch:75/80 Batch:45/106 Train Loss:0.2102
Epoch:75/80 Batch:46/106 Train Loss:0.1793
Epoch:75/80 Batch:47/106 Train Loss:0.1939
Epoch:75/80 Batch:48/106 Train Loss:0.1451
Epoch:75/80 Batch:49/106 Train Loss:0.1771
Epoch:75/80 Batch:50/106 Train Loss:0.1877
Epoch:75/80 Batch:51/106 Train Loss:0.1762
Epoch:75/80 Batch:52/106 Train Loss:0.2154
Epoch:75/80 Batch:53/106 Train Loss:0.1414
Epoch:75/80 Batch:54/106 Train Loss:0.1792
Epoch:75/80 Batch:55/106 Train Loss:0.1218
Epoch:75/80 Batch:56/106 Train Loss:0.1981
Epoch:75/80 Batch:57/106 Train Loss:0.2001
Epoch:75/80 Batch:58/106 Train Loss:0.1120
Epoch:75/80 Batch:59/106 Train Loss:0.2160
Epoch:75/80 Batch:60/106 Train Loss:0.2729
Epoch:75/80 Batch:61/106 Train Loss:0.0548
Epoch:75/80 Batch:62/106 Train Loss:0.2507
Epoch:75/80 Batch:63/106 Train Loss:0.2759
Epoch:75/80 Batch:64/106 Train Loss:0.0951
Epoch:75/80 Batch:65/106 Train Loss:0.2578
Epoch:75/80 Batch:66/106 Train Loss:0.0949
Epoch:75/80 Batch:67/106 Train Loss:0.0854
Epoch:75/80 Batch:68/106 Train Loss:0.1110
Epoch:75/80 Batch:69/106 Train Loss:0.2429
Epoch:75/80 Batch:70/106 Train Loss:0.1510
Epoch:75/80 Batch:71/106 Train Loss:0.1684
Epoch:75/80 Batch:72/106 Train Loss:0.1002
Epoch:75/80 Batch:73/106 Train Loss:0.0906
Epoch:75/80 Batch:74/106 Train Loss:0.1878
Epoch:75/80 Batch:75/106 Train Loss:0.1621
Epoch:75/80 Batch:76/106 Train Loss:0.1529
Epoch:75/80 Batch:77/106 Train Loss:0.1659
Epoch:75/80 Batch:78/106 Train Loss:0.1300
Epoch:75/80 Batch:79/106 Train Loss:0.2080
Epoch:75/80 Batch:80/106 Train Loss:0.1970
Epoch:75/80 Batch:81/106 Train Loss:0.1946
Epoch:75/80 Batch:82/106 Train Loss:0.2233
Epoch:75/80 Batch:83/106 Train Loss:0.0637
Epoch:75/80 Batch:84/106 Train Loss:0.1130
Epoch:75/80 Batch:85/106 Train Loss:0.1306
Epoch:75/80 Batch:86/106 Train Loss:0.2675
Epoch:75/80 Batch:87/106 Train Loss:0.1973
Epoch:75/80 Batch:88/106 Train Loss:0.2549
Epoch:75/80 Batch:89/106 Train Loss:0.1514
Epoch:75/80 Batch:90/106 Train Loss:0.0753
Epoch:75/80 Batch:91/106 Train Loss:0.1838
Epoch:75/80 Batch:92/106 Train Loss:0.1126
Epoch:75/80 Batch:93/106 Train Loss:0.1924
Epoch:75/80 Batch:94/106 Train Loss:0.0716
Epoch:75/80 Batch:95/106 Train Loss:0.0655
Epoch:75/80 Batch:96/106 Train Loss:0.2674
Epoch:75/80 Batch:97/106 Train Loss:0.1956
Epoch:75/80 Batch:98/106 Train Loss:0.0580
Epoch:75/80 Batch:99/106 Train Loss:0.1321
Epoch:75/80 Batch:100/106 Train Loss:0.1277
Epoch:75/80 Batch:101/106 Train Loss:0.2576
Epoch:75/80 Batch:102/106 Train Loss:0.1385
Epoch:75/80 Batch:103/106 Train Loss:0.3985
Epoch:75/80 Batch:104/106 Train Loss:0.1158
Epoch:75/80 Batch:105/106 Train Loss:0.0976
Epoch:75/80 Batch:106/106 Train Loss:2.1225
Epoch:76/80 Batch:1/106 Train Loss:0.2126
Epoch:76/80 Batch:2/106 Train Loss:0.1113
Epoch:76/80 Batch:3/106 Train Loss:0.2469
Epoch:76/80 Batch:4/106 Train Loss:0.3491
Epoch:76/80 Batch:5/106 Train Loss:0.2596
Epoch:76/80 Batch:6/106 Train Loss:0.2535
Epoch:76/80 Batch:7/106 Train Loss:0.2238
Epoch:76/80 Batch:8/106 Train Loss:0.3103
Epoch:76/80 Batch:9/106 Train Loss:0.0852
Epoch:76/80 Batch:10/106 Train Loss:0.2272
Epoch:76/80 Batch:11/106 Train Loss:0.1074
Epoch:76/80 Batch:12/106 Train Loss:0.3110
Epoch:76/80 Batch:13/106 Train Loss:0.0887
Epoch:76/80 Batch:14/106 Train Loss:0.3064
Epoch:76/80 Batch:15/106 Train Loss:0.2659
Epoch:76/80 Batch:16/106 Train Loss:0.0879
Epoch:76/80 Batch:17/106 Train Loss:0.1894
Epoch:76/80 Batch:18/106 Train Loss:0.1751
Epoch:76/80 Batch:19/106 Train Loss:0.2947
Epoch:76/80 Batch:20/106 Train Loss:0.0708
Epoch:76/80 Batch:21/106 Train Loss:0.1726
Epoch:76/80 Batch:22/106 Train Loss:0.1662
Epoch:76/80 Batch:23/106 Train Loss:0.1667
Epoch:76/80 Batch:24/106 Train Loss:0.3322
Epoch:76/80 Batch:25/106 Train Loss:0.1704
Epoch:76/80 Batch:26/106 Train Loss:0.3364
Epoch:76/80 Batch:27/106 Train Loss:0.1477
